Rows,Cols,CPU_Rows,GPU_Rows,Rate(MB/s),Avg_time,Min_time,Max_time,GPU_Power(W),GPU_Energy(J),CPU_Power(W),CPU_Energy(J),DRAM_Power(W),DRAM_Energy(J),Total_Power_inc_DRAM(W),Total_Energy_inc_DRAM(W),Total_Power_exc_DRAM(W),Total_Energy_exc_DRAM(W),Power_efficiency,t_winner,pe_winner
4096,128,2816,1280,38.1113,0.0717,0.055,0.0896,70.8669,5.6881,99.2278,7.9644,23.5207,0.0484,193.615,13.7009,170.095,13.6525,0.224059,0,0
4096,128,2944,1152,35.225,0.0729,0.0595,0.0813,70.3273,5.7468,98.811,8.0743,23.5073,0.0493,192.646,13.8704,169.138,13.8211,0.208262,0,0
4096,128,3072,1024,34.8729,0.0759,0.0601,0.0893,69.838,5.9112,98.0732,8.301,23.4939,0.051,191.405,14.2632,167.911,14.2122,0.207687,0,0
4096,128,3200,896,33.0187,0.0771,0.0635,0.0855,69.5867,6.0029,98.1009,8.4627,23.5282,0.052,191.216,14.5176,167.688,14.4656,0.196906,0,0
4096,128,3328,768,31.7789,0.0798,0.066,0.0926,69.2857,6.1565,97.3892,8.6536,23.4917,0.0535,190.167,14.8636,166.675,14.8101,0.190664,0,0
4096,128,3456,640,29.3666,0.0811,0.0714,0.0924,68.979,6.158,97.5837,8.7115,23.5269,0.0539,190.09,14.9234,166.563,14.8695,0.17631,0,0
4096,128,3584,512,29.3554,0.0818,0.0714,0.0914,68.8073,6.2523,97.7169,8.8792,23.5275,0.0548,190.052,15.1863,166.524,15.1315,0.176283,0,0
4096,128,3712,384,28.9498,0.0865,0.0724,0.1013,68.6478,6.5259,96.2131,9.1463,23.5505,0.0574,188.411,15.7296,164.861,15.6722,0.175601,0,0
4096,128,3840,256,28.366,0.0843,0.0739,0.0947,68.5589,6.3967,97.0852,9.0583,23.4552,0.0561,189.099,15.5111,165.644,15.455,0.171247,0,0
4096,128,3968,128,27.074,0.0893,0.0775,0.1013,68.5038,6.7092,96.4175,9.443,23.61,0.0593,188.531,16.2115,164.921,16.1522,0.164163,0,0
4096,128,4096,0,36.9587,0.0632,0.0567,0.072,0,0,110.685,7.2628,23.2266,0.0391,133.912,7.3019,110.685,7.2628,0.333908,0,0
4096,256,0,4096,132.134,0.0328,0.0317,0.0389,170.359,7.2629,75.7234,3.2283,23.386,0.0256,269.469,10.5168,246.083,10.4912,0.53695,0,0
4096,256,128,3968,137.671,0.0319,0.0305,0.0346,160.644,6.6471,85.396,3.5335,23.9256,0.0254,269.966,10.206,246.04,10.1806,0.559548,0,0
4096,256,256,3840,134.722,0.0341,0.0311,0.0436,149.332,6.4965,91.0198,3.9597,24.0867,0.0269,264.438,10.4831,240.351,10.4562,0.560523,0,0
4096,256,384,3712,150.63,0.0367,0.0278,0.0529,141.732,6.5847,96.0884,4.4641,24.0909,0.0287,261.911,11.0775,237.82,11.0488,0.633375,1,1
4096,256,512,3584,122.737,0.0444,0.0342,0.0574,126.861,6.8675,95.9956,5.1966,23.7486,0.033,246.605,12.0971,222.856,12.0641,0.550746,0,0
4096,256,640,3456,109.053,0.0505,0.0385,0.0626,110.68,6.6469,96.6637,5.8051,23.7294,0.0365,231.074,12.4885,207.344,12.452,0.525954,0,0
4096,256,768,3328,102.225,0.0539,0.041,0.0726,98.6291,6.2544,98.7439,6.2617,23.642,0.0384,221.015,12.5545,197.373,12.5161,0.517931,0,0
4096,256,896,3200,84.2534,0.0613,0.0498,0.0794,91.7469,6.4411,99.3925,6.9779,23.7874,0.0428,214.927,13.4618,191.139,13.419,0.440796,0,0
4096,256,1024,3072,91.1309,0.0629,0.046,0.076,88.0283,6.4068,101.638,7.3973,23.7818,0.0444,213.448,13.8485,189.667,13.8041,0.480479,0,0
4096,256,1152,2944,67.9371,0.072,0.0617,0.0959,83.9787,6.8585,99.3562,8.1143,23.6688,0.0496,207.004,15.0224,183.335,14.9728,0.370563,0,0
4096,256,1280,2816,70.3105,0.073,0.0597,0.0868,82.6427,6.804,102.199,8.414,23.6186,0.0499,208.46,15.2679,184.841,15.218,0.380383,0,0
4096,256,1408,2688,63.0904,0.0757,0.0665,0.0901,81.5651,6.8982,102.972,8.7086,23.6392,0.0513,208.176,15.6581,184.537,15.6068,0.341884,0,0
4096,256,1536,2560,64.4395,0.0802,0.0651,0.095,79.355,7.061,102.976,9.1627,23.5401,0.0537,205.871,16.2774,182.331,16.2237,0.35342,0,0
4096,256,1664,2432,57.6441,0.083,0.0728,0.1,78.1822,7.1506,104.214,9.5314,23.5675,0.0553,205.964,16.7373,182.396,16.682,0.316038,0,0
4096,256,1792,2304,60.6692,0.0867,0.0691,0.1002,76.396,7.312,104.083,9.9619,23.5403,0.0578,204.019,17.3317,180.479,17.2739,0.336156,0,0
4096,256,1920,2176,52.9276,0.0902,0.0792,0.1136,75.0555,7.4782,105.101,10.4717,23.5991,0.0603,203.755,18.0102,180.156,17.9499,0.293787,0,0
4096,256,2048,2048,54.9424,0.0929,0.0763,0.1042,74.6986,7.629,104.605,10.6833,23.4995,0.0615,202.803,18.3738,179.304,18.3123,0.306421,0,0
4096,256,2176,1920,49.2567,0.0977,0.0852,0.1132,73.5072,7.8797,103.942,11.1422,23.4863,0.0646,200.936,19.0865,177.449,19.0219,0.277582,0,0
4096,256,2304,1792,47.701,0.0982,0.0879,0.1153,72.5926,7.8055,105.779,11.3738,23.5514,0.0649,201.923,19.2442,178.372,19.1793,0.267424,0,0
4096,256,2432,1664,48.628,0.1043,0.0863,0.1224,71.8638,8.1382,105.161,11.9089,23.602,0.0685,200.627,20.1156,177.025,20.0471,0.274696,0,0
4096,256,2560,1536,44.7937,0.1072,0.0936,0.125,71.6036,8.3357,105.077,12.2324,23.6063,0.0705,200.287,20.6386,176.68,20.5681,0.25353,0,0
4096,256,2688,1408,48.3343,0.1111,0.0868,0.1405,70.7646,8.4948,105.413,12.6541,23.5559,0.0725,199.734,21.2214,176.178,21.1489,0.274349,0,0
4096,256,2816,1280,42.9564,0.114,0.0976,0.1358,70.5403,8.699,104.133,12.8416,23.5472,0.0745,198.221,21.6151,174.673,21.5406,0.245924,0,0
4096,256,2944,1152,41.1908,0.1169,0.1018,0.1335,70.0215,8.7832,104.535,13.1124,23.5467,0.0757,198.103,21.9713,174.556,21.8956,0.235974,0,0
4096,256,3072,1024,39.597,0.119,0.1059,0.1313,69.7048,8.9159,104.518,13.3688,23.5444,0.0772,197.767,22.3619,174.223,22.2847,0.227278,0,0
4096,256,3200,896,41.2611,0.1177,0.1017,0.1325,69.4241,8.7745,105.831,13.3759,23.4905,0.0761,198.746,22.2265,175.255,22.1504,0.235434,0,0
4096,256,3328,768,36.4351,0.126,0.1151,0.135,69.1619,9.3049,104.04,13.9973,23.5442,0.0812,196.746,23.3834,173.202,23.3022,0.210362,0,0
4096,256,3456,640,37.7583,0.124,0.1111,0.1362,68.9542,9.1802,105.197,14.0053,23.5405,0.0804,197.691,23.2659,174.151,23.1855,0.216814,0,0
4096,256,3584,512,36.7322,0.1292,0.1142,0.1448,68.7539,9.4363,104.691,14.3685,23.5372,0.0828,196.982,23.8876,173.445,23.8048,0.21178,0,0
4096,256,3712,384,36.7902,0.1314,0.114,0.1579,68.6598,9.5827,104.039,14.5205,23.5336,0.0842,196.232,24.1874,172.699,24.1032,0.213031,0,0
4096,256,3840,256,33.6268,0.1361,0.1247,0.1534,68.557,9.9398,103.294,14.9761,23.4975,0.0874,195.348,25.0033,171.851,24.9159,0.195675,0,0
4096,256,3968,128,34.7202,0.1371,0.1208,0.1517,68.4983,10.0057,103.359,15.0977,23.485,0.088,195.342,25.1914,171.857,25.1034,0.20203,0,0
4096,256,4096,0,36.7976,0.1359,0.114,0.1489,0,0,102.698,14.3418,23.1551,0.0829,125.853,14.4247,102.698,14.3418,0.358309,0,0
4096,512,0,4096,129.336,0.0658,0.0649,0.0689,177.743,13.5876,74.6092,5.7034,23.2695,0.0456,275.622,19.3366,252.353,19.291,0.51252,0,0
4096,512,128,3968,133.214,0.0644,0.063,0.0681,167.28,12.5345,82.5619,6.1864,23.7338,0.0456,273.576,18.7665,249.842,18.7209,0.533192,0,0
4096,512,256,3840,141.663,0.0612,0.0592,0.0767,165.04,11.8269,89.7915,6.4345,23.776,0.0437,278.607,18.3051,254.831,18.2614,0.55591,0,0
4096,512,384,3712,149.527,0.0627,0.0561,0.0787,156.976,11.3572,97.0779,7.0235,23.8554,0.0443,277.909,18.425,254.054,18.3807,0.588563,1,0
4096,512,512,3584,148.342,0.07,0.0565,0.0796,146.233,11.6355,100.087,7.9637,23.7968,0.0486,270.117,19.6478,246.32,19.5992,0.602234,0,1
4096,512,640,3456,138.714,0.0745,0.0605,0.0899,135.622,11.5599,103.38,8.8116,23.8482,0.0521,262.85,20.4236,239.002,20.3715,0.580389,0,0
4096,512,768,3328,114.586,0.0867,0.0732,0.1076,124.53,12.052,104.051,10.0699,23.7774,0.059,252.358,22.1809,228.581,22.1219,0.501292,0,0
4096,512,896,3200,103.475,0.0943,0.0811,0.1123,101.52,10.6027,105.713,11.0405,23.7186,0.0635,230.951,21.7067,207.232,21.6432,0.499319,0,0
4096,512,1024,3072,96.3333,0.1014,0.0871,0.1162,95.3428,10.6387,106.744,11.9108,23.6624,0.0677,225.749,22.6172,202.087,22.5495,0.476693,0,0
4096,512,1152,2944,93.9427,0.1075,0.0893,0.1264,92.8828,10.8861,107.904,12.6465,23.6873,0.0712,224.474,23.6038,200.787,23.5326,0.467873,0,0
4096,512,1280,2816,85.0943,0.1123,0.0986,0.1364,89.9662,10.9777,109.936,13.4143,23.7265,0.0742,223.629,24.4662,199.902,24.392,0.42568,0,0
4096,512,1408,2688,83.809,0.1177,0.1001,0.1344,85.5356,10.9261,110.502,14.1153,23.5823,0.0772,219.62,25.1186,196.038,25.0414,0.427514,0,0
4096,512,1536,2560,77.2682,0.1239,0.1086,0.1427,83.7191,11.1955,111.719,14.9398,23.6599,0.0811,219.097,26.2164,195.438,26.1353,0.39536,0,0
4096,512,1664,2432,73.8947,0.1282,0.1135,0.1461,81.4101,11.24,113.269,15.6386,23.6536,0.0837,218.332,26.9623,194.679,26.8786,0.379573,0,0
4096,512,1792,2304,70.1042,0.1378,0.1197,0.1528,79.0052,11.6512,112.862,16.6441,23.6616,0.0895,215.529,28.3848,191.867,28.2953,0.365379,0,0
4096,512,1920,2176,72.3568,0.1379,0.1159,0.1593,77.581,11.4637,114.04,16.851,23.563,0.0893,215.184,28.404,191.621,28.3147,0.377603,0,0
4096,512,2048,2048,64.2455,0.148,0.1306,0.1664,75.6754,11.9231,113.666,17.9087,23.6188,0.0954,212.961,29.9272,189.342,29.8318,0.33931,0,0
4096,512,2176,1920,57.5418,0.1539,0.1458,0.1717,74.3338,12.1564,113.412,18.5472,23.561,0.0988,211.307,30.8024,187.746,30.7036,0.306487,0,0
4096,512,2304,1792,62.2139,0.1554,0.1348,0.1762,73.3095,12.0462,115.744,19.019,23.607,0.0995,212.661,31.1647,189.054,31.0652,0.329081,0,0
4096,512,2432,1664,55.6569,0.1635,0.1507,0.1852,72.2275,12.4754,114.225,19.7294,23.4945,0.1041,209.947,32.3089,186.453,32.2048,0.298504,0,0
4096,512,2560,1536,54.7295,0.1711,0.1533,0.1869,71.3722,12.8448,114.456,20.5985,23.5423,0.1086,209.37,33.5519,185.828,33.4433,0.294517,0,0
4096,512,2688,1408,53.6109,0.1758,0.1565,0.205,70.9427,13.139,114.078,21.1279,23.5358,0.1118,208.557,34.3787,185.021,34.2669,0.289756,0,0
4096,512,2816,1280,51.4428,0.1806,0.1631,0.2112,70.3828,13.2894,114.004,21.5257,23.5718,0.1141,207.959,34.9292,184.387,34.8151,0.278994,0,0
4096,512,2944,1152,50.8872,0.1865,0.1648,0.2065,70.0339,13.7083,113.763,22.2677,23.4852,0.1179,207.282,36.0939,183.797,35.976,0.276866,0,0
4096,512,3072,1024,49.5945,0.1925,0.1691,0.2124,69.6657,14.0369,113.54,22.8769,23.5065,0.1214,206.712,37.0352,183.205,36.9138,0.270705,0,0
4096,512,3200,896,47.8944,0.1979,0.1751,0.2242,69.4392,14.3643,113.112,23.3984,23.5009,0.1247,206.052,37.8874,182.551,37.7627,0.262362,0,0
4096,512,3328,768,44.2187,0.2071,0.1897,0.2216,69.1171,14.9181,112.648,24.3137,23.5133,0.1301,205.278,39.3619,181.765,39.2318,0.243274,0,0
4096,512,3456,640,44.7116,0.2056,0.1876,0.2409,68.9324,14.7677,113.477,24.3106,23.4641,0.1289,205.874,39.2072,182.41,39.0783,0.245116,0,0
4096,512,3584,512,42.4581,0.2176,0.1976,0.2387,68.7367,15.5599,112.187,25.3957,23.5052,0.1364,204.429,41.092,180.924,40.9556,0.234674,0,0
4096,512,3712,384,41.8155,0.2218,0.2006,0.2461,68.6443,15.8365,111.73,25.7764,23.4888,0.1389,203.863,41.7518,180.374,41.6129,0.231827,0,0
4096,512,3840,256,40.0537,0.2276,0.2094,0.2711,68.5332,16.2168,110.64,26.1802,23.4507,0.1423,202.624,42.5393,179.173,42.397,0.223548,0,0
4096,512,3968,128,38.8941,0.2362,0.2157,0.2769,68.5002,16.8334,110.516,27.1585,23.4411,0.1477,202.458,44.1396,179.017,43.9919,0.217265,0,0
4096,512,4096,0,40.0023,0.2255,0.2097,0.2746,0,0,111.391,25.8428,23.2426,0.1383,134.633,25.9811,111.391,25.8428,0.359117,0,0
4096,1024,0,4096,129.182,0.1316,0.1299,0.1357,178.124,25.6081,74.1957,10.6667,23.1868,0.0855,275.506,36.3603,252.319,36.2748,0.511977,0,0
4096,1024,128,3968,131.077,0.1334,0.128,0.1442,167.219,24.1957,81.2958,11.763,23.7199,0.088,272.234,36.0467,248.514,35.9587,0.527442,0,0
4096,1024,256,3840,140.371,0.1257,0.1195,0.1434,166.388,22.7963,88.5707,12.1348,23.7908,0.0836,278.749,35.0147,254.958,34.9311,0.550566,0,0
4096,1024,384,3712,147.959,0.1183,0.1134,0.1451,164.951,21.3115,97.0419,12.5377,23.8117,0.0789,285.804,33.9281,261.992,33.8492,0.564746,0,0
4096,1024,512,3584,157.472,0.1164,0.1065,0.1454,160.29,20.5752,105.03,13.4819,23.9336,0.0788,289.254,34.1359,265.32,34.0571,0.593517,0,0
4096,1024,640,3456,158.334,0.1199,0.106,0.1397,153.155,20.1188,112.083,14.7234,23.9403,0.0806,289.178,34.9228,265.238,34.8422,0.596951,1,1
4096,1024,768,3328,140.911,0.1331,0.1191,0.1543,141.398,20.3982,114.31,16.4904,23.8845,0.0883,279.592,36.9769,255.708,36.8886,0.55106,0,0
4096,1024,896,3200,126.252,0.15,0.1329,0.1861,132.722,21.4885,114.263,18.4998,23.741,0.0986,270.726,40.0869,246.986,39.9883,0.511171,0,0
4096,1024,1024,3072,115.609,0.1641,0.1451,0.2296,124.032,21.6799,116.43,20.3513,23.7816,0.1066,264.244,42.1378,240.462,42.0312,0.480777,0,0
4096,1024,1152,2944,106.927,0.1729,0.1569,0.1861,107.726,19.7269,118.168,21.639,23.729,0.1114,249.624,41.4773,225.895,41.3659,0.47335,0,0
4096,1024,1280,2816,99.6727,0.1856,0.1683,0.2162,109.526,21.5125,119.221,23.4167,23.6873,0.1193,252.434,45.0485,228.747,44.9292,0.435734,0,0
4096,1024,1408,2688,94.1477,0.1976,0.1782,0.234,90.7979,18.9634,119.975,25.0571,23.6657,0.1267,234.438,44.1472,210.773,44.0205,0.446679,0,0
4096,1024,1536,2560,90.3477,0.2068,0.1857,0.236,91.3248,19.8331,121.322,26.3475,23.6436,0.1317,236.291,46.3123,212.647,46.1806,0.424872,0,0
4096,1024,1664,2432,86.791,0.2168,0.1933,0.2423,87.7966,19.9152,122.781,27.8508,23.6937,0.1378,234.272,47.9038,210.578,47.766,0.412156,0,0
4096,1024,1792,2304,77.2414,0.2354,0.2172,0.275,82.241,20.13,121.358,29.7047,23.6378,0.1484,227.237,49.9831,203.599,49.8347,0.379379,0,0
4096,1024,1920,2176,74.5823,0.2428,0.2249,0.2707,80.0433,20.336,122.026,31.0023,23.5894,0.1537,225.659,51.492,202.07,51.3383,0.369092,0,0
4096,1024,2048,2048,72.184,0.2575,0.2324,0.2887,78.1794,20.8956,122.34,32.6985,23.5482,0.1614,224.067,53.7555,200.519,53.5941,0.359986,0,0
4096,1024,2176,1920,67.5863,0.2661,0.2482,0.2817,75.8314,20.9932,122.158,33.8182,23.5705,0.1673,221.56,54.9787,197.99,54.8114,0.341363,0,0
4096,1024,2304,1792,65.5677,0.2783,0.2559,0.3142,74.5955,21.5951,121.832,35.2697,23.5543,0.1748,219.981,57.0396,196.427,56.8648,0.333802,0,0
4096,1024,2432,1664,62.2118,0.2911,0.2697,0.3163,73.4486,22.218,121.625,36.791,23.5463,0.1826,218.62,59.1916,195.073,59.009,0.318915,0,0
4096,1024,2560,1536,59.4922,0.306,0.282,0.3277,72.3624,22.9763,120.47,38.2513,23.5195,0.1915,216.352,61.4191,192.833,61.2276,0.308517,0,0
4096,1024,2688,1408,56.6729,0.3154,0.296,0.3456,71.439,23.3459,120.857,39.4954,23.5199,0.1971,215.816,63.0384,192.296,62.8413,0.294717,0,0
4096,1024,2816,1280,55.0322,0.3333,0.3049,0.3569,70.8576,24.5009,119.181,41.2098,23.4844,0.2082,213.523,65.9189,190.038,65.7107,0.289585,0,0
4096,1024,2944,1152,52.2689,0.3445,0.321,0.3766,70.2141,25.0501,118.997,42.4542,23.4729,0.2147,212.684,67.719,189.211,67.5043,0.276246,0,0
4096,1024,3072,1024,50.1574,0.3585,0.3345,0.4106,69.7559,25.8523,118.037,43.7458,23.4441,0.2228,211.237,69.8209,187.793,69.5981,0.267089,0,0
4096,1024,3200,896,48.021,0.3733,0.3494,0.4104,69.345,26.7564,117.12,45.1901,23.4215,0.2317,209.887,72.1782,186.465,71.9465,0.257533,0,0
4096,1024,3328,768,46.353,0.3855,0.3619,0.4162,69.0472,27.5484,116.17,46.3494,23.417,0.2396,208.634,74.1374,185.217,73.8978,0.250263,0,0
4096,1024,3456,640,45.3481,0.4034,0.37,0.4373,68.883,28.688,114.823,47.8197,23.4114,0.25,207.118,76.7577,183.706,76.5077,0.246851,0,0
4096,1024,3584,512,43.8468,0.4118,0.3826,0.4519,68.7332,29.289,114.532,48.8048,23.4256,0.256,206.69,78.3498,183.265,78.0938,0.239254,0,0
4096,1024,3712,384,41.976,0.4284,0.3997,0.4714,68.6251,30.3794,114.135,50.5258,23.403,0.2656,206.163,81.1708,182.76,80.9052,0.229678,0,0
4096,1024,3840,256,41.3856,0.4362,0.4054,0.4703,68.5701,30.9071,113.409,51.1176,23.3968,0.2704,205.376,82.2951,181.979,82.0247,0.22742,0,0
4096,1024,3968,128,39.96,0.4483,0.4199,0.4852,68.5305,31.7616,112.561,52.1679,23.3907,0.278,204.482,84.2075,181.091,83.9295,0.220662,0,0
4096,1024,4096,0,38.9952,0.4487,0.4302,0.4858,0,0,113.043,52.0415,23.2926,0.275,136.336,52.3165,113.043,52.0415,0.344958,0,0
4096,2048,0,4096,122.526,0.2752,0.2739,0.2779,174.046,50.6152,73.5538,21.3904,23.31,0.1738,270.91,72.1794,247.6,72.0056,0.494855,0,0
4096,2048,128,3968,126.41,0.2732,0.2654,0.283,165.01,47.6811,81.8177,23.6419,24.1416,0.1789,270.969,71.5019,246.828,71.323,0.512138,0,0
4096,2048,256,3840,133.918,0.2592,0.2506,0.289,164.596,45.223,89.5427,24.6019,24.6058,0.1733,278.745,69.9982,254.139,69.8249,0.526947,0,0
4096,2048,384,3712,141.438,0.2417,0.2372,0.264,164.843,42.2795,99.007,25.3935,25.1398,0.1653,288.99,67.8383,263.85,67.673,0.536053,0,0
4096,2048,512,3584,151.088,0.2296,0.2221,0.2513,164.227,40.2541,108.311,26.5484,25.5528,0.1606,298.091,66.9631,272.538,66.8025,0.554375,0,0
4096,2048,640,3456,158.743,0.2224,0.2114,0.2523,160.816,38.0452,118.149,27.951,25.8195,0.1566,304.784,66.1528,278.965,65.9962,0.569043,1,1
4096,2048,768,3328,147.889,0.2449,0.2269,0.2684,150.117,38.9251,121.193,31.4251,25.9428,0.1725,297.253,70.5227,271.31,70.3502,0.545094,0,0
4096,2048,896,3200,134.38,0.2703,0.2497,0.2985,140.554,39.9184,123.328,35.0263,25.9164,0.1887,289.798,75.1334,263.882,74.9447,0.509243,0,0
4096,2048,1024,3072,126.456,0.2972,0.2653,0.3306,132.085,40.9744,124.573,38.6441,25.7087,0.2045,282.367,79.823,256.658,79.6185,0.492704,0,0
4096,2048,1152,2944,115.237,0.3237,0.2912,0.3627,123.085,41.6755,125.122,42.365,25.8056,0.224,274.013,84.2645,248.208,84.0405,0.464276,0,0
4096,2048,1280,2816,105.666,0.3468,0.3176,0.3911,116.844,42.1857,126.727,45.7537,25.7284,0.2382,269.299,88.1776,243.57,87.9394,0.43382,0,0
4096,2048,1408,2688,101.745,0.3728,0.3298,0.432,111.711,43.2514,127.159,49.2324,25.7042,0.2552,264.575,92.739,238.87,92.4838,0.425943,0,0
4096,2048,1536,2560,92.9321,0.3955,0.3611,0.4612,106.187,43.5141,127.384,52.2,25.5483,0.2684,259.119,95.9825,233.571,95.7141,0.397875,0,0
4096,2048,1664,2432,86.7221,0.4204,0.3869,0.4708,102.395,44.4557,127.814,55.4913,25.5119,0.284,255.722,100.231,230.21,99.947,0.376709,0,0
4096,2048,1792,2304,82.0095,0.446,0.4092,0.5085,98.5626,45.396,127.395,58.6754,25.3222,0.299,251.28,104.37,225.957,104.071,0.362942,0,0
4096,2048,1920,2176,77.2708,0.4758,0.4342,0.5363,80.2061,39.3573,126.415,62.032,25.3777,0.3193,231.999,101.709,206.621,101.389,0.373973,0,0
4096,2048,2048,2048,72.1677,0.4966,0.465,0.5632,78.4044,40.3081,126.285,64.9237,25.3008,0.3335,229.99,105.565,204.69,105.232,0.352572,0,0
4096,2048,2176,1920,68.4135,0.5268,0.4905,0.6529,76.4337,41.5097,126.028,68.4436,25.2648,0.3518,227.727,110.305,202.462,109.953,0.337908,0,0
4096,2048,2304,1792,65.4868,0.5423,0.5124,0.5766,75.2193,42.0911,126.073,70.5476,25.2365,0.3621,226.529,113.001,201.292,112.639,0.325332,0,0
4096,2048,2432,1664,62.5069,0.5739,0.5368,0.6587,73.7898,43.6386,125.158,74.0171,25.1153,0.3808,224.063,118.036,198.947,117.656,0.314188,0,0
4096,2048,2560,1536,58.3345,0.6012,0.5752,0.6489,72.9637,45.2474,124.14,76.9835,25.1767,0.4003,222.28,122.631,197.103,122.231,0.295959,0,0
4096,2048,2688,1408,56.7652,0.6217,0.5911,0.6471,71.6647,45.9385,124.055,79.5215,24.9881,0.4107,220.708,125.871,195.72,125.46,0.290033,0,0
4096,2048,2816,1280,53.1832,0.6569,0.6309,0.7104,70.6278,47.8051,122.33,82.8,25.0497,0.4347,218.007,131.04,192.958,130.605,0.275621,0,0
4096,2048,2944,1152,51.6985,0.6825,0.649,0.7115,69.9903,49.2045,121.713,85.5668,24.9079,0.449,216.612,135.22,191.704,134.771,0.269679,0,0
4096,2048,3072,1024,49.5724,0.7058,0.6769,0.7517,69.6263,50.6163,121.334,88.2063,24.7995,0.4623,215.76,139.285,190.96,138.823,0.259595,0,0
4096,2048,3200,896,47.8149,0.7331,0.7018,0.7703,69.3403,52.3549,120.484,90.9703,25.008,0.4842,214.832,143.809,189.824,143.325,0.251891,0,0
4096,2048,3328,768,46.3025,0.7604,0.7247,0.8136,69.0512,54.1115,119.765,93.8532,24.6806,0.4959,213.497,148.461,188.816,147.965,0.245225,0,0
4096,2048,3456,640,45.2691,0.7765,0.7412,0.8172,68.8302,55.0514,119.168,95.3122,24.8,0.5086,212.798,150.872,187.998,150.364,0.240796,0,0
4096,2048,3584,512,43.2629,0.8096,0.7756,0.855,68.6832,57.2717,117.82,98.2443,24.8213,0.5307,211.324,156.047,186.503,155.516,0.231969,0,0
4096,2048,3712,384,41.4191,0.8358,0.8101,0.8965,68.5662,59.083,117.269,101.049,24.595,0.5434,210.43,160.675,185.835,160.132,0.222881,0,0
4096,2048,3840,256,40.8541,0.8637,0.8213,0.9086,68.5244,60.9058,115.744,102.876,24.7683,0.5645,209.037,164.346,184.269,163.781,0.221709,0,0
4096,2048,3968,128,39.1215,0.8889,0.8577,0.9199,68.474,62.6217,115.477,105.607,24.6348,0.5777,208.585,168.806,183.951,168.229,0.212674,0,0
4096,2048,4096,0,38.2791,0.8953,0.8766,0.9675,0,0,115.767,106.325,24.5726,0.5787,140.34,106.904,115.767,106.325,0.330656,0,0
4096,4096,0,4096,119.89,0.5621,0.5598,0.5655,171.75,100.537,73.909,43.2637,23.2566,0.3491,268.916,144.149,245.659,143.8,0.488034,0,0
4096,4096,128,3968,123.641,0.5523,0.5428,0.56,164.619,94.4773,83.4557,47.8964,24.7634,0.3644,272.838,142.738,248.074,142.374,0.498405,0,0
4096,4096,256,3840,131.067,0.5275,0.512,0.5574,165.217,90.8638,93.572,51.4615,25.7994,0.3638,284.588,142.689,258.789,142.325,0.506464,0,0
4096,4096,384,3712,137.462,0.5002,0.4882,0.5234,165.704,86.4845,105.472,55.0482,27.1996,0.364,298.376,141.897,271.177,141.533,0.50691,0,0
4096,4096,512,3584,148.557,0.4677,0.4517,0.4997,166.886,81.6909,117.194,57.3663,28.233,0.3544,312.313,139.412,284.08,139.057,0.52294,0,0
4096,4096,640,3456,155.46,0.4487,0.4317,0.4816,163.902,77.1573,129.698,61.0557,29.6281,0.3576,323.229,138.571,293.601,138.213,0.529496,1,1
4096,4096,768,3328,150.494,0.4851,0.4459,0.5808,154.343,78.2556,135.009,68.4528,30.2767,0.3936,319.628,147.102,289.351,146.708,0.520109,0,0
4096,4096,896,3200,142.578,0.5343,0.4707,0.5954,143.441,79.4101,138.435,76.6382,30.5278,0.4333,312.404,156.482,281.876,156.048,0.505819,0,0
4096,4096,1024,3072,124.524,0.6139,0.5389,0.704,129.611,82.4219,136.607,86.8701,30.2743,0.4936,296.492,169.786,266.218,169.292,0.467753,0,0
4096,4096,1152,2944,113.748,0.6622,0.59,0.7801,120.18,82.1461,138.248,94.4961,30.2797,0.5307,288.708,177.173,258.428,176.642,0.440153,0,0
4096,4096,1280,2816,106.785,0.7052,0.6284,0.7986,113.515,82.5748,140.684,102.338,30.6093,0.5709,284.808,185.483,254.199,184.913,0.420085,0,0
4096,4096,1408,2688,96.7946,0.7766,0.6933,0.8457,106.863,85.3642,138.815,110.888,30.5111,0.6249,276.19,196.877,245.678,196.252,0.393989,0,0
4096,4096,1536,2560,91.5039,0.7936,0.7334,0.9092,103.508,84.5308,141.892,115.877,30.9013,0.6471,276.301,201.055,245.4,200.408,0.372877,0,0
4096,4096,1664,2432,85.4878,0.852,0.785,0.9397,99.59,87.3281,142.216,124.705,30.9346,0.6955,272.74,212.729,241.806,212.034,0.353539,0,0
4096,4096,1792,2304,78.1053,0.9065,0.8592,1.0484,96.2257,89.7099,141.013,131.465,30.8281,0.7369,268.067,221.912,237.239,221.175,0.329226,0,0
4096,4096,1920,2176,74.5955,0.9443,0.8996,1.0428,94.0702,91.5305,140.941,137.136,30.919,0.7714,265.93,229.438,235.011,228.667,0.317412,0,0
4096,4096,2048,2048,69.546,1.0145,0.965,1.101,91.5329,95.4492,140.087,146.08,30.6868,0.8205,262.306,242.35,231.62,241.529,0.30026,0,0
4096,4096,2176,1920,65.4117,1.0658,1.0259,1.1402,89.2155,97.9857,139.034,152.702,30.6982,0.8645,258.948,251.552,228.25,250.687,0.28658,0,0
4096,4096,2304,1792,62.428,1.1149,1.075,1.253,87.9612,100.844,139.529,159.963,30.8665,0.9074,258.357,261.714,227.49,260.807,0.274421,0,0
